Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1998;1998;tonnes;1895685;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1999;1999;tonnes;2183003;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2000;2000;tonnes;2408227;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2001;2001;tonnes;2669832;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2002;2002;tonnes;2859794;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2003;2003;tonnes;3009452;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2004;2004;tonnes;3360496;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2005;2005;tonnes;3409674;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2006;2006;tonnes;3684337;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2007;2007;tonnes;4068518;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2008;2008;tonnes;4710574;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2009;2009;tonnes;4680720;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2010;2010;tonnes;4833724;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2011;2011;tonnes;5667820;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2012;2012;tonnes;6536776;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2013;2013;tonnes;7076250;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2014;2014;tonnes;7599308;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2015;2015;tonnes;8036122;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;2016;2016;tonnes;7797929;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1961;1961;ha;3010000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1962;1962;ha;3300000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1963;1963;ha;2800000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1964;1964;ha;2700000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1965;1965;ha;2700000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1966;1966;ha;2400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1967;1967;ha;2400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1968;1968;ha;2300000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1969;1969;ha;2200000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1970;1970;ha;2200000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1971;1971;ha;1900000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1972;1972;ha;1900000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1973;1973;ha;1900000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1974;1974;ha;1800000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1975;1975;ha;1800000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1976;1976;ha;1800000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1977;1977;ha;1800000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1978;1978;ha;1400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1979;1979;ha;1500000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1980;1980;ha;1400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1981;1981;ha;1400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1982;1982;ha;1400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1983;1983;ha;1400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1984;1984;ha;1375000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1985;1985;ha;1270000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1986;1986;ha;1265000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1987;1987;ha;1255000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1988;1988;ha;1200000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1989;1989;ha;1225000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1990;1990;ha;1100000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1991;1991;ha;550000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1992;1992;ha;410000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1993;1993;ha;625000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1994;1994;ha;807000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1995;1995;ha;659000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1996;1996;ha;725500;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1997;1997;ha;670000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1998;1998;ha;753500;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;1999;1999;ha;830000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2000;2000;ha;840000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2001;2001;ha;942000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2002;2002;ha;950000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2003;2003;ha;940000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2004;2004;ha;878000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2005;2005;ha;1000000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2006;2006;ha;900000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2007;2007;ha;981000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2008;2008;ha;925000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2009;2009;ha;875000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2010;2010;ha;871300;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2011;2011;ha;872000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2012;2012;ha;825000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2013;2013;ha;950000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2014;2014;ha;950000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2015;2015;ha;850000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;187;Peas, dry;2016;2016;ha;833741;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1961;1961;hg/ha;9867;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1962;1962;hg/ha;11818;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1963;1963;hg/ha;11071;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1964;1964;hg/ha;12407;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1965;1965;hg/ha;12407;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1966;1966;hg/ha;10000;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1967;1967;hg/ha;10000;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1968;1968;hg/ha;9130;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1969;1969;hg/ha;9091;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1970;1970;hg/ha;10455;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1971;1971;hg/ha;11579;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1972;1972;hg/ha;10526;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1973;1973;hg/ha;11053;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1974;1974;hg/ha;11667;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1975;1975;hg/ha;11667;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1976;1976;hg/ha;12222;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1977;1977;hg/ha;11111;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1978;1978;hg/ha;15714;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1979;1979;hg/ha;15333;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1980;1980;hg/ha;16429;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1981;1981;hg/ha;15714;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1982;1982;hg/ha;14286;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1983;1983;hg/ha;14107;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1984;1984;hg/ha;15091;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1985;1985;hg/ha;13150;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1986;1986;hg/ha;13162;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1987;1987;hg/ha;13163;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1988;1988;hg/ha;14375;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1989;1989;hg/ha;10939;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1990;1990;hg/ha;15364;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1991;1991;hg/ha;13782;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1992;1992;hg/ha;13415;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1993;1993;hg/ha;16000;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1994;1994;hg/ha;15799;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1995;1995;hg/ha;15554;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1996;1996;hg/ha;16210;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1997;1997;hg/ha;14925;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1998;1998;hg/ha;16019;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;1999;1999;hg/ha;12530;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2000;2000;hg/ha;12143;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2001;2001;hg/ha;11890;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2002;2002;hg/ha;15789;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2003;2003;hg/ha;14894;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2004;2004;hg/ha;12073;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2005;2005;hg/ha;11550;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2006;2006;hg/ha;11256;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2007;2007;hg/ha;11009;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2008;2008;hg/ha;11892;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2009;2009;hg/ha;10971;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2010;2010;hg/ha;10450;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2011;2011;hg/ha;15757;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2012;2012;hg/ha;15491;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2013;2013;hg/ha;13326;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2014;2014;hg/ha;14211;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2015;2015;hg/ha;14906;Fc;Calculated data
QC;Crops;351;China;5419;Yield;187;Peas, dry;2016;2016;hg/ha;14323;Fc;Calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1961;1961;tonnes;2970000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1962;1962;tonnes;3900000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1963;1963;tonnes;3100000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1964;1964;tonnes;3350000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1965;1965;tonnes;3350000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1966;1966;tonnes;2400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1967;1967;tonnes;2400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1968;1968;tonnes;2100000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1969;1969;tonnes;2000000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1970;1970;tonnes;2300000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1971;1971;tonnes;2200000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1972;1972;tonnes;2000000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1973;1973;tonnes;2100000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1974;1974;tonnes;2100000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1975;1975;tonnes;2100000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1976;1976;tonnes;2200000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1977;1977;tonnes;2000000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1978;1978;tonnes;2200000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1979;1979;tonnes;2300000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1980;1980;tonnes;2300000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1981;1981;tonnes;2200000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1982;1982;tonnes;2000000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1983;1983;tonnes;1975000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1984;1984;tonnes;2075000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1985;1985;tonnes;1670000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1986;1986;tonnes;1665000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1987;1987;tonnes;1652000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1988;1988;tonnes;1725000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1989;1989;tonnes;1340000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1990;1990;tonnes;1690000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1991;1991;tonnes;758000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1992;1992;tonnes;550000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1993;1993;tonnes;1000000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1994;1994;tonnes;1275000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1995;1995;tonnes;1025000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1996;1996;tonnes;1176000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1997;1997;tonnes;1000000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1998;1998;tonnes;1207000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;1999;1999;tonnes;1040000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2000;2000;tonnes;1020000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2001;2001;tonnes;1120000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2002;2002;tonnes;1500000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2003;2003;tonnes;1400000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2004;2004;tonnes;1060000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2005;2005;tonnes;1155000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2006;2006;tonnes;1013000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2007;2007;tonnes;1080000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2008;2008;tonnes;1100000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2009;2009;tonnes;960000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2010;2010;tonnes;910500;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2011;2011;tonnes;1374000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2012;2012;tonnes;1278000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2013;2013;tonnes;1266000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2014;2014;tonnes;1350000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2015;2015;tonnes;1267000;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;187;Peas, dry;2016;2016;tonnes;1194131;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1961;1961;ha;24509;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1962;1962;ha;24613;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1963;1963;ha;24875;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1964;1964;ha;27234;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1965;1965;ha;28242;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1966;1966;ha;30064;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1967;1967;ha;30935;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1968;1968;ha;31777;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1969;1969;ha;32531;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1970;1970;ha;34294;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1971;1971;ha;32753;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1972;1972;ha;33848;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1973;1973;ha;35396;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1974;1974;ha;36484;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1975;1975;ha;37860;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1976;1976;ha;39447;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1977;1977;ha;41900;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1978;1978;ha;44021;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1979;1979;ha;44490;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1980;1980;ha;44365;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1981;1981;ha;45203;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1982;1982;ha;45574;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1983;1983;ha;47647;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1984;1984;ha;49527;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1985;1985;ha;51734;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1986;1986;ha;52782;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1987;1987;ha;55502;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1988;1988;ha;56323;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1989;1989;ha;105117;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1990;1990;ha;144570;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1991;1991;ha;194065;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;417;Peas, green;1992;1992;ha;253154;A;Aggregate, may include official, semi-official, estimated or calculated data
